date,CPI,Core CPI,Food,Energy,Commodities (less food and energy),Services (less energy),Food at home,Food away from home,Energy commodities,Energy services,New vehicles,Used cars and trucks,Apparel,Medical care commodities,Alcoholic beverages,Tobacco and smoking products,Shelter,Transportation services,Medical care services,Cereals and bakery products,"Meats, poultry, fish, and eggs",Dairy and related products,Fruits and vegetables,Nonalcoholic beverages,Other food at home,Full service meals,Fuel oil,Gasoline,Electricity,Limited Service Meals,Utility gas service
1923-08-01,-0.005813953488371992,,-0.012658227848101333,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1923-09-01,0.005847953216374213,,0.0064102564102563875,,,,,,,,,,0.007407407407407307,,,,,,,,,,,,,,,,-0.014218009478673022,,
1923-10-01,0.005813953488372103,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1923-11-01,0.0,,0.006369426751592355,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1923-12-01,0.0,,-0.012658227848101333,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1924-01-01,0.0,,-0.0064102564102563875,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1924-02-01,-0.005780346820809301,,-0.006451612903225823,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1924-03-01,-0.005813953488371992,,-0.025974025974025983,,,,,,,,,,-0.00367647058823517,,,,,,,,,,,,,,,,0.0,,
1924-04-01,-0.005847953216374324,,-0.006666666666666599,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1924-05-01,0.0,,0.006711409395973034,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1924-06-01,0.0,,0.006666666666666599,,,,,,,,,,-0.0073800738007381295,,,,,,,,,,,,,,,,0.0,,
1924-07-01,0.00588235294117645,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1924-08-01,-0.005847953216374324,,-0.0066225165562913135,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1924-09-01,0.00588235294117645,,0.020000000000000018,,,,,,,,,,-0.011152416356877248,,,,,,,,,,,,,,,,0.0,,
1924-10-01,0.005847953216374213,,0.006535947712418277,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1924-11-01,0.0,,0.006493506493506551,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1924-12-01,0.005813953488372103,,0.006451612903225712,,,,,,,,,,-0.007518796992481258,,,,,,,,,,,,,,,,0.0,,
1925-01-01,0.0,,0.019230769230769384,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1925-02-01,-0.005780346820809301,,-0.012578616352201366,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1925-03-01,0.005813953488372103,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1925-04-01,-0.005780346820809301,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1925-05-01,0.005813953488372103,,0.006369426751592355,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
