date,CPI,Core CPI,Food,Energy,Commodities (less food and energy),Services (less energy),Food at home,Food away from home,Energy commodities,Energy services,New vehicles,Used cars and trucks,Apparel,Medical Care Commodities,Alcoholic beverages,Tobacco and smoking products,Shelter,Transportation services,Medical care services,Cereals and bakery products,"Meats, poultry, fish, and eggs",Dairy and related products,Fruits and vegetables,Nonalcoholic beverages,Other food at home,Full service meals,Fuel oil,Gasoline,Electricity,Utility gas service
1949-09-01,0.0021097046413502962,,0.008064516129032251,,,,,,,0.0,,,-0.007407407407407307,,,,,,,,,,0.017241379310344973,0.0,,,,,,
1949-10-01,-0.003368421052631465,,-0.008000000000000007,,,,,,,0.0,,,-0.007462686567164312,,,,,,,,,,-0.025423728813559365,0.007352941176470562,,,,,,
1949-11-01,0.0012674271229402567,,0.0,,,,,,,0.0,,,-0.0025062656641604564,,,,,,,,,,0.01304347826086949,0.24087591240875916,,,,,,
1949-12-01,-0.0037974683544304,,-0.012096774193548376,,,,,,,0.0,,,0.0,,,,,,,,,,-0.025751072961373467,0.09999999999999987,,,,,,
1950-01-01,-0.004235493434985083,,-0.008163265306122436,,,,,,,-0.005181347150259086,,,-0.002512562814070196,,,,,,,,,,0.0,0.005347593582887722,,,,,,
1950-02-01,0.004253509145044632,,0.016460905349794164,,,,,,,0.0,,,0.0,,,,,,,,,,-0.02643171806167388,0.010638297872340496,,,,,,
1950-03-01,0.0012706480304955914,,-0.004048582995951344,,,,,,,0.0,,,0.0,,,,,,,,,,-0.009049773755656187,0.026315789473684292,,,,,,
1950-04-01,0.0004230118443315778,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,-0.004566210045662045,-0.005128205128205221,,,,,,
1950-05-01,0.0050739957716703366,,0.008130081300812941,,,,,,,0.0,,,0.0,,,,,,,,,,-0.004587155963302836,-0.010309278350515427,,,,,,
1950-06-01,0.00462768195204033,,0.012096774193548487,,,,,,,0.0,,,0.0,,,,,,,,,,0.03686635944700467,0.005208333333333481,,,,,,
1950-07-01,0.007956448911222935,,0.019920318725099584,,,,,,,0.005208333333333481,,,0.005037783375314797,,,,,,,,,,0.022222222222222143,0.02590673575129543,,,,,,
1950-08-01,0.00540091400083087,,0.0078125,,,,,,,-0.005181347150259086,,,0.005012531328320913,,,,,,,,,,-0.034782608695652195,0.05555555555555536,,,,,,
1950-09-01,0.005785123966942196,,0.0,,,,,,,0.005208333333333481,,,0.012468827930174564,,,,,,,,,,-0.009009009009009028,0.009569377990430672,,,,,,
1950-10-01,0.006573541495480617,,0.007751937984496138,,,,,,,-0.005181347150259086,,,0.014778325123152802,,,,,,,,,,0.022727272727272707,0.0142180094786728,,,,,,
1950-11-01,0.004081632653061273,,0.0038461538461538325,,,,,,,0.0,,,0.007281553398058138,,,,,,,,,,0.004444444444444473,-0.02336448598130836,,,,,,
1950-12-01,0.015447154471544655,,0.030651340996168397,,,,,,,0.0,,,0.009638554216867545,,,,,,,,,,0.030973451327433565,0.004784688995215447,,,,,,
1951-01-01,0.01601281024819845,,0.02602230483271395,,,,,,,0.005208333333333481,,,0.01670644391408116,,,,,,,,,,0.02145922746781115,0.023809523809523725,,,,,,
1951-02-01,0.01773049645390068,,0.032608695652173836,,,,,,,0.0,,,0.016431924882629012,,,,,,,,,,0.050420168067226934,0.0046511627906977715,,,,,,
1951-03-01,0.0019357336430507743,,-0.0035087719298245723,,,,,,,0.0,,,0.004618937644341958,,,,,,,,,,-0.02400000000000002,0.004629629629629539,,,,,,
1951-04-01,0.0015455950540959051,,-0.007042253521126751,,,,,,,-0.005181347150259086,,,0.006896551724137945,,,,,,,,,,-0.032786885245901565,0.004608294930875667,,,,,,
1951-05-01,0.002700617283950546,,0.0035460992907800915,,,,,,,0.005208333333333481,,,0.0022831050228311334,,,,,,,,,,0.012711864406779627,0.013761467889908285,,,,,,
1951-06-01,-0.002308580223162715,,-0.010600706713780994,,,,,,,0.0,,,0.0,,,,,,,,,,-0.012552301255229992,0.009049773755656076,,,,,,
1951-07-01,-0.0007713073659852965,,-0.0035714285714286698,,,,,,,0.0,,,0.002277904328018332,,,,,,,,,,0.0,0.008968609865470878,,,,,,
1951-08-01,-0.001929756850636899,,-0.0035842293906809264,,,,,,,0.0,,,0.0,,,,,,,,,,0.008474576271186418,-0.004444444444444473,,,,,,
1951-09-01,0.006573859242072766,,0.003597122302158251,,,,,,,0.0,,,0.018181818181818077,,,,,,,,,,0.01680672268907557,-0.008928571428571397,,,,,,
1951-10-01,0.0049942374183633564,,0.017921146953405076,,,,,,,0.0,,,-0.0022321428571426827,,,,,,,,,,0.02892561983471076,-0.0045045045045044585,,,,,,
1951-11-01,0.006116207951070374,,0.007042253521126751,,,,,,,0.0,,,-0.006711409395973256,,,,,,,,,,0.03614457831325302,0.013574660633484115,,,,,,
1951-12-01,0.005699088145896702,,0.010489510489510412,,,,,,,0.005181347150258864,,,-0.0022522522522522292,,,,,,,,,,0.050387596899224896,-0.004464285714285587,,,,,,
1952-01-01,-0.000755572346052169,,0.0,,,,,,,0.0,,,-0.009029345372460473,,,,,,,,,,-0.0073800738007381295,-0.017937219730941756,,,,,,
1952-02-01,-0.0015122873345935206,,-0.01038062283737018,,,,-0.01602564102564108,,,0.0,,,0.0,,,,,,,,,,-0.06691449814126382,0.004566210045662267,,,0.0,,0.0,0.007575757575757791
1952-03-01,-0.0007572889057174681,,-0.0034965034965035446,,,,0.0,,,0.0,,,-0.004555808656036331,,,,,,,,,,0.03984063745019917,0.00454545454545463,,,0.0,,0.0,0.0
1952-04-01,0.0026525198938991412,,0.007017543859649145,,,,0.0032573289902280145,,,0.0,,,-0.0022883295194507935,,,,,,,,,,0.04597701149425282,0.0,,,0.00877192982456143,,0.0,0.0
1952-05-01,0.00037792894935750887,,0.0,,,,0.0,,,0.005154639175257714,,,0.0,,,,,,,,,,0.0,0.004524886877828038,,,0.017391304347825987,,0.0,0.0
1952-06-01,0.002266717038156507,,-0.0034843205574912606,,,,-0.00649350649350644,,,0.0,,,-0.002293577981651418,,,,,,,,,,-0.01831501831501836,0.009009009009008917,,,0.008547008547008739,,0.0,0.007518796992481258
1952-07-01,0.005653976630229929,,0.010489510489510412,,,,0.006535947712418277,,,0.0,,,0.0,,,,,,,,,,0.014925373134328401,0.0044642857142858094,,,0.04237288135593209,,0.0,0.0
1952-08-01,0.0003748125937033109,,0.0,,,,0.0032467532467532756,,,0.00512820512820511,,,-0.0022988505747126853,,,,,,,,,,0.014705882352941346,-0.004444444444444473,,,0.0,,0.01090909090909098,0.0
1952-09-01,-0.0022480329711502822,,-0.00692041522491349,,,,-0.003236245954692518,,,0.0,,,-0.0023041474654378336,,,,,,,,,,-0.025362318840579823,-0.008928571428571397,,,0.0,,0.0,0.0
1952-10-01,0.0022530980097634767,,0.0034843205574912606,,,,0.0,,,0.005102040816326481,,,-0.004618937644341736,,,,,,,,,,-0.0037174721189590088,-0.0045045045045044585,,,-0.008130081300813163,,0.0,0.0
1952-11-01,0.0,,0.0,,,,0.01298701298701288,,,0.0,,,-0.0023201856148492572,,,,,,,,,,0.018656716417910557,0.009049773755656076,,,0.0,,0.003597122302158251,0.00746268656716409
1952-12-01,0.0007493443237167607,,-0.00694444444444442,,,,-0.009615384615384692,,,0.005076142131979822,,,0.0,,,,,,,,,,-0.010989010989011061,0.0,,,0.0,,0.0035842293906811484,0.0
1953-01-01,-0.0026207412953950238,,-0.006993006993007089,,,,-0.009708737864077555,,,0.0,,,0.0,,,,,,,,,,-0.014814814814814725,-0.013452914798206317,,,-0.016393442622950727,,0.0035714285714285587,0.007407407407407307
1953-02-01,-0.0018768768768768762,,-0.0035211267605632646,,,,-0.013071895424836666,0.0,,0.0,0.010799136069114423,0.0,0.0,,,,0.004608294930875667,,,,,,0.007518796992481258,0.00454545454545463,,,0.0,,-0.003558718861210064,0.0
1953-03-01,0.00150432493418573,,0.0,,,,0.0033112582781458233,0.004672897196261738,,0.005050505050504972,0.002136752136752129,-0.010452961672473893,0.0,,,,0.0,,,,,,-0.003731343283582156,0.004524886877828038,,,0.025000000000000133,,0.0,0.007352941176470562
1953-04-01,0.0022530980097634767,,-0.007067137809187218,,,,-0.0066006600660065695,-0.0046511627906977715,,0.0,0.008528784648187626,-0.0035211267605632646,0.0023255813953488857,,,,0.004587155963302614,,,,,,-0.02621722846441943,0.022522522522522515,,,0.008130081300812941,,0.0035714285714285587,0.0
1953-05-01,0.00037467216185826935,,0.003558718861209842,,,,0.0,0.0,,0.0,0.0042283298097252064,-0.028268551236749095,0.002320185614849146,,,,0.0,,,,,,-0.023076923076923106,0.0,,,0.008064516129032251,,0.0,0.0
1953-06-01,0.0026217228464420206,,0.007092198581560183,,,,0.009966777408637828,0.004672897196261738,,0.0,0.002105263157894832,-0.021818181818181848,0.0023148148148146586,,,,0.0,,,,,,0.047244094488189115,0.0,,,0.0,,-0.003558718861210064,0.007299270072992803
1953-07-01,0.0007471049682479247,,-0.007042253521126751,,,,-0.009868421052631526,0.0,,0.0,0.01680672268907557,-0.014869888475836368,0.0,,,,0.004566210045662267,,,,,,-0.03007518796992481,0.008810572687224738,,,0.016000000000000014,,-0.0035714285714286698,0.0
1953-08-01,0.002239641657334923,,0.0035460992907800915,,,,0.006644518272425293,0.0,,0.005025125628140836,0.008264462809917328,-0.018867924528301883,-0.002309468822170757,,,,0.0,,,,,,0.007751937984496138,0.008733624454148492,,,0.0,,0.0,0.007246376811594235
1953-09-01,0.0014897579143389184,,0.0035335689045936647,,,,0.0033003300330032292,0.0046511627906977715,,0.0,0.014344262295082011,-0.019230769230769273,0.0,,,,0.00454545454545463,,,,,,-0.01538461538461533,0.0043290043290042934,,,0.0,,0.0,0.0
1953-10-01,0.002231312755671233,,0.0,,,,0.0,0.004629629629629539,,0.0,-0.028282828282828243,-0.01176470588235301,0.0,,,,0.004524886877828038,,,,,,0.0078125,0.004310344827586299,,,0.007874015748031704,,0.0035842293906811484,0.0
1953-11-01,-0.0037105751391465214,,-0.010563380281690016,,,,-0.006578947368421018,0.0,,0.0050000000000001155,-0.06029106029106024,-0.015873015873015817,0.0023148148148146586,,,,0.0,,,,,,-0.019379844961240345,0.0042918454935620964,,,0.0078125,,0.0,0.007194244604316502
1953-12-01,0.0007448789571693482,,0.007117437722419906,,,,0.0033112582781458233,0.004608294930875667,,-0.004975124378109541,-0.004424778761062065,-0.0040322580645162365,-0.002309468822170757,,,,0.0045045045045044585,,,,,,0.007905138339920903,0.004273504273504258,,,-0.023255813953488413,,-0.0035714285714286698,0.0
1954-01-01,0.002605135839225836,,0.007067137809187329,,,,0.0066006600660066805,0.0,,0.0,0.057777777777777706,-0.020242914979757054,0.0023148148148146586,,,,0.0,,,,,,-0.0039215686274510775,0.017021276595744705,,,-0.007936507936507908,,0.0,0.0
1954-02-01,0.0018559762435039762,,0.0,,,,-0.003278688524590234,0.0,,0.0050000000000001155,-0.00630252100840345,-0.02892561983471076,-0.002309468822170757,,,,0.0,,,,,,-0.011811023622047112,0.03765690376569042,,,0.008000000000000007,,0.0035842293906811484,0.0
1954-03-01,-0.0022230455724341347,,-0.0035087719298245723,,,,-0.003289473684210509,0.0,,0.0,-0.002114164904862492,-0.017021276595744594,-0.00462962962962965,,,,0.004484304932735439,,,,,,-0.007968127490039945,0.040322580645161255,,,0.0,,0.0,0.0
1954-04-01,-0.0025993316004455647,,0.0,,,,0.0,0.004587155963302614,,0.0,0.016949152542372836,-0.008658008658008809,0.0,,,,0.0,,,,,,0.004016064257028162,0.058139534883721034,,,-0.007936507936507908,,0.0035714285714285587,0.0
1954-05-01,0.002606105733432562,,0.0,,,,0.0033003300330032292,0.0,,0.0,0.006249999999999867,-0.008733624454148492,0.0023255813953488857,,,,0.0044642857142858094,,,,,,0.008000000000000007,0.04029304029304015,,,0.0,,-0.003558718861210064,0.0071428571428571175
1954-06-01,0.00037133308577796953,,0.0,,,,-0.006578947368421018,0.0,,0.004975124378109319,-0.0041407867494822614,0.004405286343612369,0.002320185614849146,,,,0.0,,,,,,0.011904761904761862,0.02464788732394374,,,0.0,,0.0035714285714285587,-0.007092198581560294
1954-07-01,-0.0029695619896066283,,0.0,,,,0.0,0.004566210045662267,,0.0,-0.05197505197505192,-0.00877192982456132,-0.0023148148148148806,,,,0.0,,,,,,0.02352941176470602,0.013745704467353903,,,-0.008000000000000007,,0.003558718861209842,0.0071428571428571175
1954-08-01,-0.00037230081906169943,,-0.0035211267605632646,,,,-0.0033112582781456013,-0.00454545454545463,,0.0,0.006578947368421018,-0.004424778761062065,-0.0023201856148492572,,,,0.0,,,,,,0.00766283524904221,0.003389830508474523,,,0.008064516129032251,,0.0,-0.007092198581560294
1954-09-01,-0.0014897579143390294,,-0.010600706713780994,,,,-0.009966777408637939,0.004566210045662267,,0.0,0.0,-0.004444444444444473,-0.0023255813953488857,,,,0.004444444444444473,,,,,,0.0038022813688212143,-0.07770270270270274,,,0.008000000000000007,,0.0,0.0
1954-10-01,-0.0033569563595673424,,-0.0035714285714286698,,,,0.0,-0.00454545454545463,,0.004950495049504955,-0.061002178649237404,-0.008928571428571397,0.0,,,,0.0,,,,,,0.007575757575757791,-0.0073260073260073,,,0.007936507936507908,,0.0,0.014285714285714235
1954-11-01,0.002245508982035904,,0.0,,,,0.003355704697986406,0.0,,0.0,0.0556844547563804,-0.0045045045045044585,0.0,,,,0.0,,,,,,-0.026315789473684292,-0.029520295202952074,,,0.007874015748031704,,0.0035460992907800915,0.0
1954-12-01,-0.00037341299477222645,,-0.0035842293906809264,,,,-0.010033444816053394,0.004566210045662267,,0.004926108374384119,0.00219780219780219,-0.009049773755656187,0.0,,,,0.004424778761061843,,,,,,-0.02316602316602312,0.0,,,0.0078125,,0.0,0.0
1955-01-01,0.0,,0.0,,,,0.0,0.0,,0.0,0.002192982456140413,0.022831050228310446,-0.002331002331002363,,,,0.0,,,,,,0.007905138339920903,0.0076045627376426506,,,-0.007751937984496138,,0.0035335689045936647,0.007042253521126751
1955-02-01,0.0018677624206200338,,0.007194244604316502,,,,0.006756756756756799,0.0,,0.004901960784313708,0.0,0.0,0.0,,,,0.0,,,,,,0.0117647058823529,-0.05660377358490565,,,0.0,,0.0,0.006993006993006867
1955-03-01,-0.0011185682326622093,,0.0,,,,0.0,0.00454545454545463,,0.004878048780487809,-0.004376367614879695,0.0,-0.002336448598130758,,,,0.0,,,,,,0.007751937984496138,-0.020000000000000018,,,0.0078125,,0.0,0.00694444444444442
1955-04-01,0.0,,0.0,,,,0.0,0.0,,0.0,-0.0241758241758242,-0.049107142857142794,0.0023419203747070405,,,,0.0,,,,,,0.026923076923076827,-0.01224489795918371,,,0.007751937984496138,,0.0,0.0
1955-05-01,-0.000746547219111604,,-0.0035714285714286698,,,,-0.006711409395973145,0.0,,0.004854368932038833,0.0022522522522523403,0.018779342723004522,0.0,,,,0.0,,,,,,-0.0074906367041198685,0.0,,,0.0,,0.0035211267605634866,0.01379310344827589
1955-06-01,-0.0022413149047441072,,-0.007168458781361964,,,,-0.006756756756756799,0.0,,0.0,0.011235955056179803,0.0,0.0,,,,0.0,,,,,,-0.02264150943396237,-0.024793388429751984,,,0.0,,0.0,-0.006802721088435382
1955-07-01,0.0018719580681392234,,0.0,,,,0.0,0.0,,0.004830917874396157,-0.004444444444444473,-0.009216589861751112,0.0,,,,0.0,,,,,,0.019305019305019266,0.0,,,0.0,,0.0,0.006849315068493178
1955-08-01,-0.001494768310911887,,-0.0036101083032490378,,,,-0.00340136054421758,0.004524886877828038,,-0.004807692307692402,-0.008928571428571397,-0.013953488372093092,0.00233644859813098,,,,0.004405286343612369,,,,,,-0.037878787878787845,0.0,,,0.007692307692307665,,0.0,-0.006802721088435382
1955-09-01,0.0048652694610780145,,0.007246376811594235,,,,0.0068259385665527805,0.0,,0.004830917874396157,-0.006756756756756688,0.0,0.002331002331002363,,,,0.0,,,,,,0.03543307086614189,0.008474576271186418,,,0.0,,0.0,0.006849315068493178
1955-10-01,-0.0011173184357542443,,-0.003597122302158362,,,,-0.003389830508474634,0.0045045045045044585,,0.0,0.020408163265306145,-0.014150943396226467,0.0,,,,0.004385964912280604,,,,,,-0.015209125475285301,0.012605042016806678,,,0.0,,0.0,0.0
1955-11-01,0.0022371364653244186,,-0.0036101083032490378,,,,-0.00340136054421758,0.0,,0.0,0.0,-0.004784688995215225,0.0,,,,0.0,,,,,,-0.0038610038610037423,0.008298755186721962,,,0.0,,0.0,0.006802721088435382
1955-12-01,-0.00037202380952372494,,0.0,,,,0.0,0.0,,0.0,-0.011111111111111072,-0.014423076923076983,0.0023255813953488857,,,,0.0,,,,,,0.007751937984496138,-0.008230452674897082,,,0.007633587786259444,,0.0,0.0
1956-01-01,-0.0014886490509863348,,-0.0036231884057971175,,,,-0.0068259385665528916,0.0,,0.004807692307692291,0.0,-0.019512195121951126,0.002320185614849146,,,,0.0,,,,,,0.0038461538461538325,-0.004149377593361092,,,0.0,,0.0035087719298245723,0.0
1956-02-01,0.001118151323145744,,0.0,,,,0.0,0.0,,-0.004784688995215225,0.004494382022471877,0.01990049751243772,0.00694444444444442,,,,0.0,-0.004385964912280715,-0.006211180124223725,,,,0.00766283524904221,0.004166666666666652,,,0.007575757575757791,,-0.0034965034965035446,0.0
1956-03-01,0.0011169024571855424,,0.0,,,,0.0,0.004484304932735439,,0.004807692307692291,0.01342281879194629,-0.024390243902439046,0.0,,,,0.0,0.004405286343612369,0.012499999999999956,,,,0.011406844106463865,0.020746887966804906,,,0.007518796992481258,,0.0035087719298245723,0.0
1956-04-01,0.0014875418371140814,,0.0036363636363636598,,,,0.0034364261168384758,0.0,,0.0,-0.004415011037527505,0.0,0.0022988505747125743,,,,0.0,0.0,0.0,,,,0.0,0.0,,,0.00746268656716409,,0.0,0.0
1956-05-01,0.0037133308577794732,,0.007246376811594235,,,,0.006849315068493178,0.0044642857142858094,,0.0,0.006651884700665134,0.030000000000000027,0.0,,,,0.0,0.00877192982456143,0.0,,,,0.011278195488721776,0.008130081300812941,,,0.014814814814814836,,0.0,0.006756756756756799
1956-06-01,0.00443951165371792,,0.010791366906474753,,,,0.017006802721088343,0.0,,0.0,0.0,-0.019417475728155442,0.0,,,,0.008733624454148492,0.0,0.006172839506172867,,,,0.055762081784386686,0.012096774193548487,,,0.007299270072992803,,0.0,-0.006711409395973145
1956-07-01,0.0051565377532227785,,0.010676156583629748,,,,0.006688963210702337,0.0,,0.0,0.006607929515418665,0.014851485148514865,0.004587155963302614,,,,0.0043290043290042934,0.0,0.0,,,,0.03169014084507049,0.0239043824701195,,,0.0,,0.0,0.006756756756756799
1956-08-01,0.0007328691828507594,,-0.007042253521126751,,,,-0.006644518272425293,0.004444444444444473,,0.004784688995215447,0.008752735229759168,0.014634146341463428,0.0022831050228311334,,,,0.004310344827586299,0.0,0.006134969325153339,,,,-0.058020477815699634,0.0038910505836575737,,,0.0,,0.0,0.0
1956-09-01,0.0014646649578908821,,0.0,,,,0.0,0.004424778761061843,,0.0,0.00433839479392617,0.0,0.002277904328018332,,,,0.0,0.004347826086956497,0.0060975609756097615,,,,-0.010869565217391353,0.019379844961240345,,,0.0,,0.0,0.0
1956-10-01,0.005850091407678226,,0.0035460992907800915,,,,0.0033444816053511683,0.004405286343612369,,-0.004761904761904856,0.06479481641468676,0.028846153846153744,0.0,,,,0.0,0.0043290043290042934,0.0,,,,-0.0073260073260073,0.0038022813688212143,,,0.007246376811594235,,-0.0034965034965035446,0.0
1956-11-01,0.0,,0.0035335689045936647,,,,0.0033333333333334103,0.0,,0.0,-0.03651115618661249,0.004672897196261738,0.002272727272727204,,,,0.0,0.0,0.0060606060606061,,,,0.014760147601476037,0.0037878787878788955,,,0.0,,0.0,0.0
1956-12-01,0.004362050163576825,,0.0035211267605634866,,,,0.0,0.004385964912280604,,0.004784688995215447,0.01263157894736855,0.009302325581395321,0.0045351473922901064,,,,0.008583690987124415,0.004310344827586299,0.0,,,,0.0036363636363636598,-0.0037735849056603765,,,-0.007194244604316502,,0.0035087719298245723,0.0
1957-01-01,0.001447701773434673,,-0.0035087719298245723,,,,0.0,0.004366812227074357,,0.0,0.006237006237006071,0.02764976958525356,0.0,,,,0.0,0.008583690987124415,0.0060240963855420215,,,,-0.01449275362318847,0.0,,,0.02898550724637672,,0.0,0.0
1957-02-01,0.004698229129020515,0.0035087719298245723,0.010563380281690238,0.004694835680751019,0.002702702702702675,,0.009966777408637828,0.004347826086956497,0.018779342723004522,0.0,0.0020661157024792765,0.0,0.0,,,,0.008510638297872353,0.008510638297872353,0.0,,,,-0.00367647058823517,0.0,,,0.014084507042253502,,0.0034965034965033226,0.0
1957-03-01,0.0021582733812948174,0.0034965034965033226,-0.0034843205574912606,0.004672897196261738,0.0026954177897573484,,-0.006578947368421018,0.0043290043290042934,0.0,0.0,-0.0020618556701030855,0.03587443946188351,0.004514672686230403,,,,0.0042194092827005925,0.0,0.005988023952095967,,,,-0.0036900369003690647,-0.011363636363636243,,,0.0,,0.0,0.0
1957-04-01,0.002512562814070307,0.0034843205574912606,0.0,0.0046511627906977715,0.0026881720430105283,,0.0033112582781458233,0.0,0.004608294930875667,0.0,0.008264462809917328,0.0043290043290042934,-0.0022471910112359383,,,,0.004201680672268893,0.0042194092827005925,0.005952380952380931,,,,0.0,-0.01532567049808442,,,0.00694444444444442,,0.0,0.006711409395973034
1957-05-01,0.0025062656641603454,0.0,0.0034965034965033226,0.0,-0.002680965147452974,,0.0033003300330032292,0.004310344827586299,0.0,0.0,-0.004098360655737654,0.004310344827586299,0.0022522522522523403,,,,0.0,0.004201680672268893,0.0,,,,0.0037037037037037646,-0.0077821011673151474,,,0.006896551724137945,,0.0,0.0
1957-06-01,0.003928571428571503,0.003472222222222099,0.006968641114982521,0.0,0.0026881720430105283,,0.00657894736842124,0.0042918454935620964,0.0,0.0,-0.002057613168724326,-0.0042918454935623185,0.0,,,,0.0,0.004184100418409997,0.00591715976331364,,,,0.011070110701106861,0.0,,,0.0,,0.0,0.0
