date,CPI,Core CPI,Food,Energy,Commodities (less food and energy),Services (less energy),Food at home,Food away from home,Energy commodities,Energy services,New vehicles,Used cars and trucks,Apparel,Medical care commodities,Alcoholic beverages,Tobacco and smoking products,Shelter,Transportation services,Medical care services,Cereals and bakery products,"Meats, poultry, fish, and eggs",Dairy and related products,Fruits and vegetables,Nonalcoholic beverages,Other food at home,Full service meals,Fuel oil,Gasoline,Electricity,Limited Service Meals,Utility gas service
1920-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921-01-01,-0.015544041450777257,,-0.14563106796116498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921-02-01,-0.05641025641025643,,-0.21739130434782605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921-03-01,-0.07106598984771562,,-0.23444976076555024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921-04-01,-0.10837438423645318,,-0.28959276018099556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921-05-01,-0.14077669902912626,,-0.33628318584070804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921-06-01,-0.1578947368421051,,-0.34347826086956523,,,,,,,,,,-0.2288888888888888,,,,,,,,,,,,,,,,0.026066350710900243,,
1921-07-01,-0.14903846153846156,,-0.31277533039647576,,,,,,,,,,-0.2288888888888888,,,,,,,,,,,,,,,,0.026066350710900243,,
1921-08-01,-0.1280788177339902,,-0.22857142857142865,,,,,,,,,,-0.2288888888888888,,,,,,,,,,,,,,,,0.026066350710900243,,
1921-09-01,-0.125,,-0.21182266009852224,,,,,,,,,,-0.33333333333333337,,,,,,,,,,,,,,,,0.026066350710900243,,
1921-10-01,-0.12060301507537685,,-0.19999999999999996,,,,,,,,,,-0.33333333333333337,,,,,,,,,,,,,,,,0.026066350710900243,,
1921-11-01,-0.12121212121212133,,-0.19387755102040816,,,,,,,,,,-0.33333333333333337,,,,,,,,,,,,,,,,0.026066350710900243,,
1921-12-01,-0.10824742268041232,,-0.1428571428571428,,,,,,,,,,-0.29032258064516125,,,,,,,,,,,,,,,,0.0,,
1922-01-01,-0.1105263157894738,,-0.15340909090909094,,,,,,,,,,-0.29032258064516125,,,,,,,,,,,,,,,,0.0,,
1922-02-01,-0.08152173913043481,,-0.08024691358024683,,,,,,,,,,-0.29032258064516125,,,,,,,,,,,,,,,,0.0,,
1922-03-01,-0.08743169398907114,,-0.08125000000000004,,,,,,,,,,-0.32258064516129026,,,,,,,,,,,,,,,,0.0,,
1922-04-01,-0.07734806629834268,,-0.06369426751592355,,,,,,,,,,-0.32258064516129026,,,,,,,,,,,,,,,,0.0,,
1922-05-01,-0.05649717514124297,,-0.013333333333333308,,,,,,,,,,-0.21325648414985598,,,,,,,,,,,,,,,,0.0,,
1922-06-01,-0.05113636363636376,,-0.0066225165562913135,,,,,,,,,,-0.2276657060518732,,,,,,,,,,,,,,,,-0.01385681293302532,,
1922-07-01,-0.05084745762711862,,-0.03205128205128205,,,,,,,,,,-0.2276657060518732,,,,,,,,,,,,,,,,-0.01385681293302532,,
1922-08-01,-0.0621468926553671,,-0.09259259259259256,,,,,,,,,,-0.2276657060518732,,,,,,,,,,,,,,,,-0.01385681293302532,,
1922-09-01,-0.05142857142857138,,-0.08125000000000004,,,,,,,,,,-0.11333333333333329,,,,,,,,,,,,,,,,-0.01385681293302532,,
1922-10-01,-0.04571428571428571,,-0.06874999999999998,,,,,,,,,,-0.11333333333333329,,,,,,,,,,,,,,,,-0.01385681293302532,,
1922-11-01,-0.0344827586206895,,-0.044303797468354444,,,,,,,,,,-0.11333333333333329,,,,,,,,,,,,,,,,-0.01385681293302532,,
1922-12-01,-0.023121387283237094,,-0.02564102564102566,,,,,,,,,,-0.0699300699300699,,,,,,,,,,,,,,,,-0.02540415704387977,,
1923-01-01,-0.005917159763313529,,0.006711409395973034,,,,,,,,,,-0.0699300699300699,,,,,,,,,,,,,,,,-0.02540415704387977,,
1923-02-01,-0.005917159763313529,,-0.006711409395973145,,,,,,,,,,-0.0699300699300699,,,,,,,,,,,,,,,,-0.02540415704387977,,
1923-03-01,0.005988023952095967,,0.013605442176870763,,,,,,,,,,-0.010989010989011061,,,,,,,,,,,,,,,,-0.02540415704387977,,
1923-04-01,0.011976047904191489,,0.027210884353741527,,,,,,,,,,-0.010989010989011061,,,,,,,,,,,,,,,,-0.02540415704387977,,
1923-05-01,0.011976047904191489,,0.027027027027026973,,,,,,,,,,-0.010989010989011061,,,,,,,,,,,,,,,,-0.02540415704387977,,
1923-06-01,0.017964071856287456,,0.026666666666666616,,,,,,,,,,0.00746268656716409,,,,,,,,,,,,,,,,-0.011709601873536313,,
1923-07-01,0.023809523809523725,,0.04635761589403975,,,,,,,,,,0.00746268656716409,,,,,,,,,,,,,,,,-0.011709601873536313,,
1923-08-01,0.030120481927710774,,0.061224489795918435,,,,,,,,,,0.00746268656716409,,,,,,,,,,,,,,,,-0.011709601873536313,,
1923-09-01,0.036144578313252795,,0.06802721088435382,,,,,,,,,,0.022556390977443552,,,,,,,,,,,,,,,,-0.025761124121779888,,
1923-10-01,0.03592814371257491,,0.05369127516778516,,,,,,,,,,0.022556390977443552,,,,,,,,,,,,,,,,-0.025761124121779888,,
1923-11-01,0.029761904761904656,,0.04635761589403975,,,,,,,,,,0.022556390977443552,,,,,,,,,,,,,,,,-0.025761124121779888,,
1923-12-01,0.02366863905325456,,0.026315789473684292,,,,,,,,,,0.022556390977443552,,,,,,,,,,,,,,,,-0.014218009478673022,,
1924-01-01,0.029761904761904656,,0.03333333333333344,,,,,,,,,,0.022556390977443552,,,,,,,,,,,,,,,,-0.014218009478673022,,
1924-02-01,0.023809523809523725,,0.04054054054054057,,,,,,,,,,0.022556390977443552,,,,,,,,,,,,,,,,-0.014218009478673022,,
1924-03-01,0.017857142857142794,,0.006711409395973034,,,,,,,,,,0.0037037037037037646,,,,,,,,,,,,,,,,-0.014218009478673022,,
1924-04-01,0.00591715976331364,,-0.013245033112582738,,,,,,,,,,0.0037037037037037646,,,,,,,,,,,,,,,,-0.014218009478673022,,
1924-05-01,0.00591715976331364,,-0.013157894736842035,,,,,,,,,,0.0037037037037037646,,,,,,,,,,,,,,,,-0.014218009478673022,,
1924-06-01,0.0,,-0.019480519480519543,,,,,,,,,,-0.0037037037037037646,,,,,,,,,,,,,,,,-0.014218009478673022,,
1924-07-01,-0.005813953488371992,,-0.044303797468354444,,,,,,,,,,-0.0037037037037037646,,,,,,,,,,,,,,,,-0.014218009478673022,,
1924-08-01,-0.005847953216374324,,-0.038461538461538436,,,,,,,,,,-0.0037037037037037646,,,,,,,,,,,,,,,,-0.014218009478673022,,
1924-09-01,-0.005813953488371992,,-0.02547770700636931,,,,,,,,,,-0.022058823529411686,,,,,,,,,,,,,,,,0.0,,
1924-10-01,-0.005780346820809301,,-0.019108280254776955,,,,,,,,,,-0.022058823529411686,,,,,,,,,,,,,,,,0.0,,
1924-11-01,-0.005780346820809301,,-0.01898734177215189,,,,,,,,,,-0.022058823529411686,,,,,,,,,,,,,,,,0.0,,
1924-12-01,0.0,,0.0,,,,,,,,,,-0.02941176470588236,,,,,,,,,,,,,,,,0.0,,
1925-01-01,0.0,,0.02580645161290329,,,,,,,,,,-0.02941176470588236,,,,,,,,,,,,,,,,0.0,,
1925-02-01,0.0,,0.01948051948051943,,,,,,,,,,-0.02941176470588236,,,,,,,,,,,,,,,,0.0,,
1925-03-01,0.011695906432748426,,0.046666666666666634,,,,,,,,,,-0.02583025830258312,,,,,,,,,,,,,,,,0.0,,
1925-04-01,0.0117647058823529,,0.05369127516778516,,,,,,,,,,-0.02583025830258312,,,,,,,,,,,,,,,,0.0,,
1925-05-01,0.01764705882352935,,0.053333333333333455,,,,,,,,,,-0.02583025830258312,,,,,,,,,,,,,,,,0.0,,
1925-06-01,0.02941176470588225,,0.08609271523178808,,,,,,,,,,-0.018587360594795488,,,,,,,,,,,,,,,,-0.014423076923076983,,
1925-07-01,0.0350877192982455,,0.1258278145695364,,,,,,,,,,-0.018587360594795488,,,,,,,,,,,,,,,,-0.014423076923076983,,
1925-08-01,0.04117647058823515,,0.1333333333333333,,,,,,,,,,-0.018587360594795488,,,,,,,,,,,,,,,,-0.014423076923076983,,
1925-09-01,0.0350877192982455,,0.0915032679738561,,,,,,,,,,-0.007518796992481258,,,,,,,,,,,,,,,,-0.014423076923076983,,
1925-10-01,0.029069767441860517,,0.10389610389610393,,,,,,,,,,-0.007518796992481258,,,,,,,,,,,,,,,,-0.014423076923076983,,
1925-11-01,0.04651162790697683,,0.14193548387096766,,,,,,,,,,-0.007518796992481258,,,,,,,,,,,,,,,,-0.014423076923076983,,
1925-12-01,0.03468208092485536,,0.11538461538461542,,,,,,,,,,-0.007575757575757569,,,,,,,,,,,,,,,,-0.014423076923076983,,
